NAB organises show to raise awareness against corruption,
Former Chinese oil executive jailed for 12 years for corruption,
Zayn Malik rumoured to have proposed to girlfriend Gigi Hadid,
2 accused awarded death sentence 2 acquitted,
ICCI to arrange exhibition for women entrepreneurs,
I will carry on my mother’s mission: Bilawal,
Divisional literary competitions held in Sargodha,
Strict action for eliminating encroachments from Islamabad,
Govt approves Rs14b for construction of Koto hydropower project,
Girl killed over cooking dispute in Rawalpindi,
2016: Hottest year of history,
SHC orders removal of Ayyan’s name from ECL,
Robbers make away with Rs 2 million from bank in Karachi,
Rangers’ powers extended for another 90 days in Karachi,
Case registered against 12 for torturing PU student,
‘Water conflict with India to be settled  amicably’,
‘Forces of Western imperialism eating up our resources’,
Dirty politics causes dispute at Federal Board of Revenue,
Pakistan Thailand agree to hold talks on FTA,
Canadian envoy fascinated by traditions of South Punjab,
Cholistan’s Derawar Fort needs preservation,
PM’s health cards aimed at  benefiting  private hospitals,
Ready to respond to any type of threat: COAS,
Peace in Middle East will be a blow to IS Qaeda: Maleeha,
LHC dismisses govt plea against court order for going over convict’s sentence,
Imran aims jibe at PM’s economic forum participation,
FC seizes BLA arms in search operation,
Bandits pose as passengers to rob highway travellers,
KP govt has failed to deliver in the province: Chandio,
Gujrat University holds wildlife awareness seminar,
Drug companies raise prices in exploitative move,
Two sisters burnt alive siblings injured in fire incident,
Expert says Pakistan needs cross-domain deterrence,
‘Both my leader Zardari  and  I are clean’,
Pakistan committed to Afghan-led  reconciliation process: Nawaz,
NA committee approves two judicial reform bills,
SC seeks details of gift transferences in Panama Papers case,
New LeJ leader killed in shootout with CTD,
‘Both my leader Zardari and I are clean’,
Peshawar district govt orders demolition of buildings violating maps,
Musharraf attack case: LHC dismisses govt plea against court order for going over convict’s sentence,
Bilawal to visit Faisalabad,
I did not utter a single word against army judiciary: Hashmi,
ANF confiscates 175 kg of drugs in multiple operations arrests 15,
SHC orders amendment of law on control of teaching hospitals,
Spectre of disqualification draws ever closer for Nawaz Sharif,
Pakistan committed to Afghan-led reconciliation process: Nawaz,
DFID invests Rs 20m to improve healthcare facilities,
China defends CPEC after Modi criticism,
COAS meets with UAE ambassador discuss Pak-UAE cooperation,
Drug smuggling continues to thrive in Adiala Jail,
Army chief assures AJK PM of troops’ preparedness,
Package of Rs10 billion for PIA,
PM meets with Swiss president,
Pakistani scientist develops innovative technique for natural rubber extraction,
Zardari meets US Senator John McCain,
Police given more time for investigating Tayyaba’s torture case,
Nawaz Sharif has not committed tax evasion: PM’s counsel,
CTD guns down four terrorists in Sheikhupura,
US Bahrain impressed   by Pakistan Navy’s   professionalism expertise,
PPP slams Interior Minister for defending sectarian terrorists,
UKPak70 launched to mark 70 years of  UK-Pak relations,
Army to support field staff during census  in Bahawalpur,
Acting Director FIA facilitating Criminals,
‘HOAP praised for providing best  Hajj facilities’,
‘Walk away from terrorism’ for  ‘good’ ties Modi tells Pakistan,
Shakeel Afridi won’t be released nor handed over to US Senate told,
Imran chose the wrong venue for Panamagate match: Khurshid Shah,
Zardari might sit the by-polls out,
CJP takes note of maid torture and fraudulent stent implantation,
Imran Khan afraid of Maryam Nawaz: Maiza,
‘Imran should apologise for spreading anarchy telling lies’,
China willing to  invest in Pakistan’s oil and gas sector,
CM says GB is part  of issue not Kashmir,
Modi tells Pakistan to choose between terror activities and friendly relations with India,
Panama case: PM was not seeking immunity,
Sardar Masood sees CPEC as gateway for economic progress,
Dr Afridi would neither be released nor handed over to US Senate told,
‘HOAP praised for best hajj facilities’,
CM says GB is part of issue not Kashmir,
CJP takes notice of fake stents implantation,
Maryam rubbishes Imran’s allegations submits documents in SC,
CJP seeks police’s report of nine-year-old maid’s torture case,
Istanbul nightclub attacker finally captured,
Wasim Akram withdraws road rage shooting case settles matter personally,
Dar files defamation lawsuit against Imran Khan,
Pakistan not to take any pressure from India regarding water: Khawaja Asif,
Tortured student awaits treatment,
PM lied in parliament: Imran,
Judge wife deny torturing Tayyaba,
No plans of Zardari-Trump meeting: PPP,
Dire consequences if India tries to conduct ‘real’ surgical strike: Khawaja Asif,
Police takes man in custody for aerial firing,
ANF seizes 815g of contraband at Bacha Khan Airport,
Panama Leaks hearing: PM seeks immunity,
Tremors felt in Karachi,
Govt asked to ensure ministers bureaucrats’ attendance in committees,
NA committee seeks fresh  briefing on Gadani fire,
2000 TDPs return to  N Waziristan,
Crew of crashed ATR ‘drugged’,
Pakistan’s 6th Census to cost Rs 14.5 billion,
Planning minister says work on Bhasha Dam would be completed in 12 to 14 years,
28038 enumerators supervisors to perform Census duties in Sindh,
Ready to back Afghan-led peace process  but blame game must stop: COAS to US,
Millions embezzled in name of  peace lashkars in tribal areas,
Nawaz not morally fit   to remain PM: Imran,
PM Nawaz in Switzerland to take part in World Economic Forum,
Indian forces kill three Kashmiris in gun battle,
Villagers attack  Qatari prince’s hunting party,
CEC dismisses petition seeking Kaptaan’s disqualification,
Senate adopts three resolutions introduces two bills,
Dar assures US of Pakistan’s commitment to eradicate terrorism,
PM lands in Switzerland to attend WEF’s annual meeting,
Religious scholar sufi poet Nasir Hunzai passes away,
Woman sentenced to death for burning daughter alive,
Villagers attack Qatari prince’s hunting party,
PEMRA recommends Rs 1m fine on Metro-1 TV,
Only 200 Pakistani companies sell safe milk,
Students demand immediate arrest of peer’s murderer,
2000 TDPs return to North Waziristan,
‘2017: the year of Kashmir’,
CM Punjab wants a liberal Pakistan,
Baloch govt buys Russian Mi-171 helicopter,
Punjab releases Rs 282 bln for implementation of 6080 projects,
Interior Ministry refutes rubbishes PPP spokesperson’s statements,
Murad underlines the benefits of census,
Asif claims India wants tensions to rise,
US central commander pays visit to GHQ and COAS,
Seminar on CPEC benefits held at Shah Latif Girls Govt College,
Eight killed 44 injured in traffic accidents,
Senate offers prayers for Maulana Saleemullah,
Careem launches service in Hyderabad Peshawar and Faisalabad,
Repatriation of TDPs of NWA from Afghanistan begins,
Gemstone industry needs attention to exploit potential,
IMUs being established in FATA to ensure teacher attendance,
Anti polio drive starts in Sindh,
CIA foils terror bid in Gujranwala seizes arms and ammunition,
Lahore gang opens fire in a show of defiance against the police,
Experts stress the role of professional ethics in engineering,
Honour killing family given capital punishment by courts,
Encroachments causing nuisance in Rawalpindi Cantt,
Met office predicts more rain and snowfall,
Petition seeking Imran Khan’s disqualification dismissed,
Civil society files application for registration of blasphemy case against missing activists,
PM’s counsel presents evidence as Panama Leaks hearing resumes,
FBR DG writes to chairman on recovery of sales tax from company,
Pakistan’s foreign policy — the rising trend of regionalism,
KOICA displeased with  government official,
PM Nawaz his family trapped in Panama case: Haleem Adil Shaikh,
Pakistan Navy saves 18  fishermen from drowning,
COAS tells Kabul to stop  movement of terrorists,
Days of Nawaz government  are numbered says Imran,
Petrol diesel  prices go up,
Zardari Bilawal to discuss Pak-US  relations with senior American officials,
58 suspects held in Peshawar,
UVAS VC calls for withdrawal of taxes on poultry sector,
Number of beds at LGH’s Emergency Ward doubled to 42,
Warden electrocuted,
Roads blocked emergency declared as snowfall continues in Chitral and Balochistan,
PPP lambasts petroleum price hike decision,
Bilawal leaves for US on 25th to discuss Pak-US relations,
DIG suspends two issues notices to four police officials,
150 suspects arrested in Peshawar,
Bajwa condoles with Afghan president over recent attacks,
Rangers’ authority to expire on Sunday,
Jhang police torture labourer to death,
Little-known GB party moves ECP for registration,
Power struggle between speaker and Senate chairman starts,
Gang of car snatchers arrested 21 vehicles recovered,
PHP arrests 65 criminals reunites nine abductees with their parents,
‘Killer’ ambulance driver exposed,
281 accused nabbed by NAB in last two years,
Punjab jaded with ‘Takht-e-Lahore’: Imran,
Police confess detaining 7000 youths in Kashmir,
Pakistan Navy rescues 18 fishermen,
Pakistan army LEAs arrest 58 suspects,
Gang rape suspects killed in Gujrat,
Nawaz to represent Pakistan at WEF,
Crackdown against supplying drugs to educational institutes,
78 graduated from LNH School of Physiotherapy,
Court officials schooled on dealing with VAW cases,
PSP a ray of hope for suppressed segment of society: Mustafa Kamal,
PTI not sincere to address issues faced by people of KP: SardarYousuf,
Zardari to attend Trump’s inauguration as US president,
Balochistan receives first  snowfall of winter,
Judge orders  registration of FIR against cop who abducted driver,
Rain severe cold wave hit Shikarpur Dadu Hyderabad,
Unfair to link everything to  ASWJ’s Ludhianvi: Nisar,
Several in race for Sindh governor slot,
‘Kashmir echoes with slogans of freedom go back India’,
Disappearance of ‘ bloggers’ concerns Netherlands,
UN Mission police personnel selection schedule announced,
Ahsan Iqbal sees CPEC as game changer for Pakistan,
Amir Muqam demands explanation on Ethesab Commison’s results from Imran Khan,
Davos not a place for liars envious: Marriyum,
Pakistan keen to work with Trump’s administration wants to nourish US-Pak relations,
‘Mature’ people have rejected sit-in politics: minister,
Kaptaan scoffs at PM’s participation in WEF,
Disappearance of ‘bloggers’ concerns Netherlands,
Boy 20 sister 12 crushed to death by tractor-trolley,
‘Kashmir echoes with freedom go back India’,
PPP provincial leader call on Zardari,
PTI ‘all speeches no evidences’: Ranjha,
Gas load shedding force locals to live on the edge,
Rain takes two more lives in Karachi,
NA ‘keen to know’ about performance of military courts,
Two criminals rob a mosque,
Govt provides equal opportunities to Sikh students: Gillani,
Sharif’s search starts for Sindh governor,
Things turn bitter for middlemen exploiting sugarcane farmers,
HRCP demands bloggers’ recovery end to climate of fear,
Raja farooq expresses sorrow over two road mishaps,
Growing up as a transgender,
Two injured as roof collapses due to heavy rainfall,
YPAP members briefed on legal aspects of countering violent extremism,
Police arrest 40 criminals,
Endangered turtles mysteriously appear on Karachi’s coast,
Speakers call for following professional ethics in engineering practices,
Woman forced to deliver child outside of hospital,
Marvi visits BISP’s payment points in Baltistan condoles with beneficiaries,
Rain takes away Karachiites ‘ray of light’,
CDA security directorate gets 200 more security guards,
Pakistan Rangers’ Punjab leadership changes hands,
UN demanded to engage in Kashmir dispute,
Jilani expresses Pakistan concern over Daesh influence in Afghanistan,
PIA introduces a new inflight entertainment system,
Karachi weather turns pleasant but administrative problems remain,
First snowfall in Quetta,
Pakistani genius Arfa Karim remembered on her 5th death-anniversary,
APBF urges equitable CPEC benefits for all provinces,
General Raheel invited to speak on terrorism at World Economic Forum,
Three MQM activists in Karachi arrested by LEAs,
Kidnapped Pakistanis return from Turkey,
Downpour in Karachi causes at least three deaths,
Sartaj Fatemi condole UAE over diplomat deaths in Kandahar attack,
ATC orders Naila Rind death suspect into physical remand,
Kolhi to challenge  Bilawal in by-polls,
SECP advises MUFAP to review   illiquid securities,
PBC launches Islamic radio in Dera Ismail Khan,
FBR goes after registered taxpayers to make up for Rs 127bn shortfall,
UN WB urged to take notice over  Indus treaty,
HESCO blamed for pressurising readers to manipulate readings,
Mahar inaugurates basic health unit in Shikarpur,
Court acquits PPP ex-MPA in double murder case,
Pakistan rejects allegation  of terror havens in FATA,
SC can’t disqualify PM under articles 62 63 argues counsel,
China satisfied with CPEC security: ISPR,
Woman hires thugs to teach ‘cheating’ husband a lesson,
ATC grants remand of accused in SU student death case,
Court accepts MQM leader’s bail plea after two months in jail,
Census in Faisalabad to start from March 14,
Balochistan less developed areas priority for students’ scholarships,
Cutting of trees on Canal Road: LHC seeks reply from PHA’s DG,
Dar reviews six-month performance of FBR,
LHC seeks details of HEC-BZU ‘deal’ before setting up campus,
Govt directed to devise policy to help Pakistani prisoners abroad,
Zardari to leave on 17th to attend Trump’s inauguration ceremony,
Journalist killed by masked gunmen in Balochistan,
Solo calligraphy exhibition attracts art lovers,
Shehbaz Sharif requests ‘big brother’ to restore subsidy on fertilisers,
Court accepts Musharraf’s security demand,
Get rid of ‘corrupt’ PM hand NAB over to me: Imran,
FESCO issues power shutdown notice,
Jhagra claims providing basic facilities is govt’s priority,
Police conducts raid arrests kite seller,
Teacher tortures student in Charsadda,
Dealers to face action on hiking fertiliser prices,
Humanitarian Veeru Kolhi to contest against Bilawal in by-polls,
KMC’s negligence leaves shopping mall orphaned,
Tayyaba torture judge to face another inquiry,
Security arrangements for CPEC contents China,
PPP Jan 15th public gathering postponed,
Hangu firing leaves one dead another injured,
Govt recruits 142 disabled people,
Senate protests Pakhtoon victimisation,
‘Afridi congratulates Afridi’ on Sindh governor nomination,
Law Review Committee evaluates progress on draft laws,
Saeeduz Zaman laid to rest,
Cabinet Secretariat committee meeting held,
China declared satisfaction over CPEC security,
ATC allows security for Musharraf  homecoming,
Young doctors protest against VIP culture in hospitals,
PIA starts providing intranet facility on prime domestic flights,
Truck crashes into school in Kashmir killing two students one teacher,
Anti-polio campaign to commence from 16th in Islamabad,
No proposal to increase allocations for Waseela-e-Haq Rozgar schemes,
Nawaz tells opp politicians to stop  hurling baseless dirty accusations,
Cigarette advertising affecting kids as young as six,
Japanese engineer  ‘commits suicide’,
Disabled Day  celebrated at Nasheman College,
PM welcomes Karachi   Muscat ferry service,
Five cases of rape in 10 days,
NA recommends bringing Met Department under Climate Change Ministry,
Condolence ceremony held for late Sindh governor,
‘Pakistan Kyrgyzstan  can alleviate poverty’,
‘PM travelled in ATR two weeks before  its crash’,
Naval chief calls on Qatar’s minister,
‘Role of Navy NUST in promoting  education laudable’,
Burden of proof  lies with PM: SC,
WASA employees protest against non-payment of salaries,
Tayyaba’s alleged torturer barred from judicial duties,
PTI creating hurdles in nation’s prosperity: Ranjha,
SC directs authorities to produce report on packed milk’s side effects,
PHC suspends execution of prisoner on death row,
JI sees ‘another Bangladesh’ in Balochistan,
PPP leader Abdul Akbar Khan passes away,
Nawaz criticised by Siraj Rasheed,
‘PM travelled in ATR two weeks before its crash’,
All parties trust PML-N to restore peace in Karachi: Talal,
Opponents’ lies hindering Pakistan’s development: Nawaz,
PFA conducts raids in Multan,
Pak Navy engineering college holds 28th convocation,
NA commission calls for making NTRC feasible in terms of new challenges,
Crew’s negligence to blame for PK-661 crash: investigations,
COAS pays tribute to martyrs witnesses concluding session of competition,
Qatar appreciates Pak Navy’s role in stabilising peace,
Amir ‘believes’ Modi behind Om’s death,
Youth dies after falling off moving train,
PM endorses proposed Karachi-Muscat ferry service,
Documentary launched on life of poet Ahmad Faraz,
Registration for national snow hike competition opened,
Vohra demands replacement of chocked Karachi sewerage system,
Ibn-e-Insha’s death anniversary,
SHC orders removal of Mohenjo Daro encroachers,
PML-N leaders point out PTI’s lack of evidence in Panama case,
Glasgow donates motorbike ambulances to Lahore,
Larkana polio campaign commences from the 16th,
Six killed in coaster fall in Kashmir’s Poonch district,
Schedule for annual intermediate exams released,
Foundation launches ‘PEF-Edhi Scholarship’ programme,
PMA urges government to build new hospitals,
CM Sindh orders anti encroachment drive on KRC route,
Rangers detain assistant registrar of Karachi University in raid,
Japanese man jumps off roof in Multan commits suicide,
Public-private partnership suggested to protect rights,
Chitral must be linked with CPEC,
ECC approves export incentive package,
Australian HC opens Pediatric Plasmapheresis facility,
NAB’s executive board authorises four inquiries against ‘corrupt elements’,
Senate ‘zeroes in’  on Raheel Sharif,
No direct link between prime   minister and London flats: SC,
At 900-year-old Hindu temple PM reaches out to minorities,
‘Peace only possible if disputes settled’,
Pakistan notifies revised lists regarding nukes,
Naval chief meets Qatari counterpart,
ANP to pay tribute to Bacha Khan on death Anniversary,
Peace only possible if disputes settled: Pakistan,
Chief of naval staff meets Qatari counterpart in Doha,
PML-N govt elects their man to amend NAB laws,
Court sets execution date for schizophrenic man in ‘inhumane’ act,
Pakistan notifies revised control lists regarding nukes,
Sindh governor Saeeduz Zaman Siddiqui passes away at 79,
Shehbaz to not be summoned: SC,
Siraj calls for Aafia’s swift release,
Rabbani lambastes Abdul Qadir Baloch over Raheel Sharif’s appointment,
Gen Raheel heading Saudi-led military alliance opposed,
Chaudhry Nisar for expediting anti-drug drive,
LHC dismisses bail application of singer Bilal Saeed,
94 dead 413 wounded in 17 train crashes since May 2013,
CM Murad grieves over death of governor announces day of mourning,
Clean city drive launched in Larkana,
Islamabad police to establish service centres,
Pakistan to send doctors to Saudi Arabia this month,
Sindh governor passes away,
Study says IHK facing mental health crisis,
Govt provides FATA students with scholarships worth Rs 1.4 bln,
SC  places Tayyaba under protection until her parents are determined,
Gujranwala women carrying large stash of narcotics arrested,
Walkout in Senate over Nisar’s comments on sectarianism,
Power generation in Tarbela dam at its lowest levels,
Fast track degree provision system established at AIOU,
CPAP president and activist Samar Abbas now reported missing,
Tortured minor Tayyaba presented in Supreme Court,
Vocational skills should be commenced at NCPC,
‘Pakistan needs interior minister of Babar’s stature’,
‘20m children unable to communicate in Pakistan’,
Public safety commissions to be activated,
Rabbani visits Iranian Embassy to condole the death of Rafsanjani,
MQM-P preparing for next polls,
‘Youth point out poor infrastructure in AJK’,
Can’t disqualify PM on  basis of assumptions: SC,
Opp tells govt to clarify why  it wants military courts back,
Corps commanders hail performance of military courts,
Kh Asif to brief Senate on  Gen (r) Raheel’s new job,
Raheel Sharif; You see why Nawaz acted so confidently?,
SIT submits report to SC on minor maid Tayyaba’s case,
‘Detained’  pilgrim’s son seeks CJP’s help,
Bilawal asks PPP workers to forge unity for  a tolerant Pakistan,
Protest against disappearance of civil rights activists,
Rescue 1122 gets 832 litres of foam for chemical firefighting,
Murad reviews issues in SRB,
Former warden confesses killing 15 people,
LHC issues notices on plea against eligibility of mayor,
Kh Asif to brief Senate on Gen (r) Raheel’s next assignment,
LHC bars Nisar from chairing NADRA Board meetings,
Bilawal asks PPP workers to forge unity for a tolerant Pakistan,
Govt for endorsing sports culture in educational institutes: Mashood,
Energy generation restarts at Chasma-II power plant,
SC refuses to disqualify PM over speeches in Panama hearing,
Minister to file defamation case against Imran Khan,
Rabbani visits Iranian Embassy to condole Rafsanjani’s death,
‘Detained’ pilgrim’s son seeks CJP’s help,
Maheen Shahbaz Taseer blessed with baby girl,
Adiala jail site of year’s first execution,
ATC convicts terrorist imposes 14 year sentence,
Parliamentary leaders discuss military courts’ extension,
PRA gives final notification to PU over unpaid taxes,
Amended National Accountability Ordinance presented to Senate,
Gen Zubair lauds PAC’s efforts,
Sheikh Rashid frustrated over PTI’s lawyers’ arguments,
Nisar says govt on the hunt for missing activists,
No compromise in quality of Islamabad Metro Bus,
Army to support state institutions: COAS,
Fishermen Association protests against non-issuance of crew cards,
Ulema council constituted to control sectarianism,
Fatemi offers country’s commiseration at Ayatollah Rafsanjani’s death,
SEPCO punishes employees for corruption and negligence,
All CNG stations in Quetta shut down for 15 days,
PM orders Rs 18bn metro bus link in Islamabad,
Probe into illegal local government appointments in AJK ordered,
55 Pakistani companies to participate in Heimtextil Frankfurt under TDAP,
FPCCI condemns Food Ministry for withdrawal of subsidy on fertilisers,
Cold dry weather to continue,
PEW calls for halt on imports to control alarming deficit,
FIA arrests human trafficker in Gujrat,
Two suspects accused of involvement in Lyari gang war apprehended,
Two women injured in Karachi house attack,
Bodies of five Gadani workers sent back to families at workers’ own expense,
Dead body of minor found in Kasur,
Three children die as fire breaks out in garbage dump in Karachi,
Pakistan test-fires first nuclear-capable  submarine cruise missile,
No defeat is final until Dar stops trying,
Govt urged to intensify efforts on poverty alleviation,
No lessons learned as five more perish in Gadani ship-breaking blaze,
Wounds that won’t heal,
HOAP chairman calls on  MORA additional secretary,
Five killed 20 injured as passenger coach collides with coaster,
Govt urged to clarify Raheel’s induction as chief of ‘Muslim NATO’,
SC questions NAB  failure in Hudaibiya  Paper Mills case,
Minerals sector: Imran for using modern technology to boost yield,
Bomb defused in Peshawar,
Gen Nicholson praises Operation Zarb-e-Azb,
74 inspectors including six lady officers promoted to the rank of DSP,
Marvi inspects BISP’s sites payment points in Bahawalpur,
Three Indians  killed in attack  on IHK camp,
PCRWR asked to submit report in 10 days,
Bilawal vows to mould Pakistan into Benazir’s vision,
Rapist disguised as producer unmasked,
Marvi inspects BISP’s registration sites payment points,
Contemporary education need of the hour:President,
Govt approves bill aimed at saving Nawaz Sharif,
ATC grants seven-day physical remand of alleged militant,
Six DSPs promoted to SP with immediate effect,
Govt ordered to make transgender people part of census,
Commander of US forces in Afghanistan visits Pakistan,
Senate inquiries about Raheel Sharif’s appointment,
Pakistan coating show to commence on 19th,
Lady health visitors threaten indefinite strike if demands not met,
Painting exhibition held at RAC,
French envoy WAPDA chief discuss financing for hydropower projects,
BLA social media head succumbs to amnesty bill,
Furniture market in Lahore erupts into flames,
Gas cylinder explosion injures nine,
Military courts played crucial role in elimination of terrorism: Information Minister,
LDA seals buildings being used illegally,
PM congratulates nation and armed forces on successful test of Babur-3,
ANF nabs 11 peddlers supplying drugs in educational institutions,
Woman among four drug peddlers arrested in Sargodha,
Disaster averted: BDS defuses 15 kg bomb in Karkhano Market,
Transgenders to be included in the next national census,
PTI counsel asks for Hussain Nawaz’s income source in Panama leak case hearing,
NHA to build 16-lane toll plaza at Islamabad M 1 exit point,
Medical board confirms that Tayyaba was tortured,
Five dead nine missing after junk ship catches fire,
Police foil child marriage in Chiniot,
2016 killer year for migrants,
PCSIR to urge  industry to adopt ‘one child policy’,
PWD turns ministers’ dream of ‘sweet homes’ into nightmare,
Pakistan to  formally ask Saudi to up Hajj quota,
Education Day marked with  rallies in Hyderabad Dadu,
Rs 800m fraud probe completed against Doctor Bangash,
Military courts  cease working,
Panama case will decide  future of country: Imran,
‘Terrorist outfits still strong despite decline in attacks’,
Gilgit-Baltistan and FATA ‘safe haven’ for stolen cars,
Four social media activists ‘go missing’,
Saudis earn praise for  restoring  hajj quota,
Saudis earn praise for restoring Hajj quota,
PFA destroys 750kg of rotten fruits during raids at bazaars,
440 motorcycles 17 vehicles impounded,
Muqam calls Imran Rasheed ‘good for nothing’,
‘Vanished’ professor still missing,
Bahria University students lead cleanliness campaign,
Military courts awarded 161 death penalties,
‘Zardari came between grand opposition alliance’,
PTI members to join PPP soon: Ghani,
14 die in Jhelum road accident,
Plane makes emergency landing as engine catches fire,
Police recover ‘tortured’ Tayyaba,
PML-N workers’ mysterious ‘murder’ case solved,
NAB must made independent Chaudhry Muhammad Sarwar,
Five Pakistan companies to showcase products in Paperworld,
OPC helps UK based Pakistani in fraud scam,
364 offenders arrested: police,
Snow becomes slate for Azadi graffiti in IHK,
Rawalpindi polio drive to commence from Jan 16,
Multan raids lead to 34 arrests 19 on wanted list,
PPP to make huge changes to party structure,
Man murders brothers in fight,
Two of family murdered two found injured in private farm,
Ban on plea bargain  sans court approval,
Govt plans important legislation during next session of parliament,
Govt decides to slap ban on Jundullah,
PPP demands change through parliament,
Six ‘terrorists’ killed during encounter,
Non-bailable  Warrants issued  for Sharjeel,
PTI seeks details of fee paid to Sharif family’s lawyers,
APC suggested to discuss forced conversions,
Sindh govt ordered to make rules to induct SPSC officials,
11 Afghans  among 17 suspects arrested,
UN chief agrees to play role of honest broker: Maleeha,
Mehmood and Ranjha hot favourites for Finance Secretary’s slot,
Pakistan’s dossier enough to expose India’s true face,
Lawyers demand LHC bench for Faisalabad division,
CM Zehri values navy’s role in welfare-oriented projects,
‘Enraged’ son murders father over domestic issue,
Sindh govt directed to make central jail ATC functional,
PTI submits Sharif’s financial advisor’s interviews in SC,
Over-speeding kills woman injures eight,
Govt to ban Jundullah other terrorist groups,
Hotel firing incident’s CCTV footage emerges,
OPD patients suffer due to doctors’ greed,
Bus crashes in Morocco Algeria takes 19 lives,
Zardari urged to re-evaluate forced religious conversion bill,
Two killed as school wall collapses,
Zardari expresses grief over Hafeez Lakho’s death,
Panama Papers won’t affect PML-N’s credibility: Asif,
Senior PTI leader joins PPP,
Target killer makes stunning confessions,
Police recover drugs weapons,
‘Train crash tragedy cries for Saad Rafique’s resignation’,
21 detained in combined forces raids,
Ceremony to mark 119th Urs of Khawaja Ghulam Fareed,
PTI calls for Sharifs to disclose counsel fees in Panaman case,
Lawyers press for establishment of LHC bench in Faisalabad,
Larkana BISE announces registration dates for HSC exams,
Rain and snowfall lead to exorbitant prices of dry wood in KPK FATA,
APHC calls out hypocrisy of India’s anti-Kashmir propaganda,
Activist Salman Haider reported missing,
Saad Rafique promises Rs 1.5 million compensation for Lodhran crash victims,
Five persons including a woman killed in accident,
Sardar Ayub given charge of CTD as provincial minister,
Prominent Pakistani architect Habib Fida Ali passes away,
FIA arrests ‘fake’ federal minister,
Gas cylinder blast leaves five of family injured in Peshawar,
Lodhi says new Sec Gen wants to broker peace between India and Pakistan,
Two involved in Iqbal Park suicide attack arrested,
Arrest warrants for Sharjeel Memon issued,
Sindh Assembly asked to make changes to forced conversion bill,
Bilawal visits Larkana receives warm reception,
Nisar orders drive against narcotics,
Islamic scholars asked to preach moderate message,
Unionists call for end to child labour welcome SC actions,
‘Clause 5 to give discomfort to PPP PPP-P in by-polls’,
‘Punjab to eliminate spurious drugs’,
Gen (r) Raheel appointed head of Islamic military alliance,
Seven schoolchildren killed as   train hits rickshaw in Lodhran,
Pakistan tells Trump to play balanced role on Indo-Pak tensions,
Govt decides to invite Chinese  investment in oil gas sector,
PM lays foundation of nursing university,
‘World must understand Pakistan’s viewpoint’,
Student viciously tortured by teacher,
Langove wishes for Zardari’s premiership,
UN asked to stop India from interfering in Pakistan,
Michael launches rights theme song at Alhamra,
No extension for Military courts,
Police arrest 150 suspects in Swabi,
Lowari snow-jeep rally on Jan 8,
PPP Shaheed Bhutto to challenge Bilawal Zardari in by-polls,
DIG all praise for ‘real heroes’,
MQM-P MPA chargesheeted for possessing illicit weapons,
DC ordered to ensure rent payment to cemetery,
Christian community protest against sale of liquor,
PM pays tribute to veteran Indian actor Om Puri,
Raheel’s appointment as chief of Islamic military alliance confirmed,
LHC moved to ban child labour,
Pakistan urges Trump admin to play balanced proactive role,
COAS meets British High Commissioner,
Army Chief lauds Flyweight Champion Waseem,
PM’s Youth Programme termed remarkable,
CTD cracks Gulshan Park blast case,
At least 33 killed in Brazil prison: government,
Mosazai says KP government fooling people through Clean Peshawar drive,
Inquiry committee constituted to probe Lodhran train accident: Khawaja Saad,
Orange metro train to be part of CPEC,
University students arrested for holding rally to remember Salmaan Taseer,
Nisar meets with British and EU MPs to discuss bilateral ties,
Maulana Fazal shifted to private room after operation,
Can’t understand Imran’s politics: Afridi,
Hina Butt wants civic education in syllabus,
Bilawal shocked at deaths of seven children in Lodhran accident,
Intermittent snowfall to continue in Gilgit-Baltistan hills,
Pehly Salam Phir Kalam strategy to win over public psychotherapy Session organised,
LUMS establishes fifth school: School of Education,
British High Commissioner and COAS meet for amiable discussion,
District Central launches campaign against dengue and chikungunya in Karachi,
ECC allows tax exemptions for CPEC development projects,
Seven including five schoolchildren killed as train collides with motorcycle-rickshaw,
CJP told Tayyaba’s whereabouts unknown,
Police station attacked in Karachi,
London flats belong to Nawaz Sharif: Bukhari,
Panama leaks case: Maryam Nawaz submits reply,
Non-food items distributed among vulnerable TDPs widows,
Pakistan Romania look to enhance already cordial relations,
1.5 tonnes of hashish seized,
Pakistan Azerbaijan urged  to boost ties,
Investigation into Naila’s death starts,
‘Taxes deducted by telecom firms not reaching govt coffers’,
World must tell India ‘enough   is enough’ on Kashmir: Nawaz,
36 foreign dignitaries allowed to hunt migratory birds: FO,
FBR forms tax system to analyse tax collection by telecom companies,
Nawaz must resign or call fresh  elections: Chandio,
Court  confirms former PM Gilani’s  pre-arrest bail,
Zardari Bilawal to contest  by-polls on  common symbol,
PM presses  poets to launch Operation Zarb-e-Qalam,
When apples  were oranges,
PPP leaders pay tribute to Zulfiqar Ali Bhutto,
Teachers warn of protest if demands not met,
PM presses poets to launch Operation Zarb-e-Qalam,
Nawaz must resign or call fresh elections: Chandio,
Jewellery worth Rs 1.8mn looted,
Greet before treat CCPO tells traffic wardens,
HRCP holds govt responsible for Lahore closure,
Court confirms former PM Gilani’s pre-arrest bail,
Torture of minor girl by acting judge ignites uproar,
Rising violence against domestic child workers condemned,
PTI trying to ‘score political points’: Khawaja Asif,
FBR establishes new tax system to analyze tax collection by telecom companies,
Zardari Bilawal to contest by-polls on common symbol,
PTI verbally attacked by PML-N leaders,
